id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
14,21297.257067996874_36255.710412643726,21297.257067996874,36255.710412643726,28562.39663067882,37814.55490127175,7265.139562681947,1558.8444886280267,5.931985924232275
15,20524.609048026927_35902.18847114865,20524.609048026927,35902.18847114865,28565.540190575968,37812.96274110537,8040.931142549041,1910.7742699567243,2.5075933928431686
16,21509.5632817851_35611.22976740345,21509.5632817851,35611.22976740345,28568.683750473116,37811.370580938994,7059.1204686880155,2200.140813535545,5.289850207859471
17,21609.618466758675_35863.36334509077,21609.618466758675,35863.36334509077,28570.452247591544,37889.54357481815,6960.833780832869,2026.1802297273753,5.54068747757012
18,20677.1291914404_35486.965607790924,20677.1291914404,35486.965607790924,28572.578747170668,37809.51108438587,7895.449555730269,2322.545476594947,5.500451589055151
19,21531.99203045225_35689.218180648175,21531.99203045225,35689.218180648175,28575.006798426057,37888.05392516048,7043.0147679738075,2198.835744512304,5.068913221730446
20,21683.334444608252_35635.01918719155,21683.334444608252,35635.01918719155,28577.22518066862,37807.384251446005,6893.89073606037,2172.3650642544526,3.079761017040042
21,21573.090214986874_35817.91635926853,21573.090214986874,35817.91635926853,28579.407947645308,37886.09653850569,7006.317732658434,2068.1801792371625,3.92079620893829
22,21039.416763125526_35664.97869727683,21039.416763125526,35664.97869727683,28581.83223921391,37805.2121706507,7542.415476088383,2140.2334733738753,4.131253079417638
23,21232.578289117377_35386.392521658076,21232.578289117377,35386.392521658076,28583.6556952493,37883.671414853794,7351.077406131924,2497.2788931957184,2.336568785837013
24,20719.498256631876_35472.19384957562,20719.498256631876,35472.19384957562,28586.399922806537,37802.994841999986,7866.901666174661,2330.800992424367,2.0696924090637694
25,20696.04005784975_36320.263269337825,20696.04005784975,36320.263269337825,28587.960047617365,37881.378446073155,7891.919989767615,1561.1151767353294,1.7890837861658977
26,21231.940992578526_36270.05380199903,21231.940992578526,36270.05380199903,28590.881471744924,37800.69694541655,7358.940479166398,1530.6431434175247,4.238596243960796
27,20652.951929581024_36479.22234140295,20652.951929581024,36479.22234140295,28592.3210047495,37879.21763216379,7939.369075168477,1399.9952907608385,3.0509713118021593
28,21346.638927811247_35758.862961844425,21346.638927811247,35758.862961844425,28595.27688602908,37798.3184809004,7248.637958217834,2039.4555190559768,5.753128771813952
29,20967.832351174402_36183.626167742776,20967.832351174402,36183.626167742776,28599.640308105474,37795.97974971148,7631.807956931072,1612.3535819687022,4.673222131317128
30,21591.855566400627_35972.55949035148,21591.855566400627,35972.55949035148,28603.97173797411,37793.68075184978,7012.116171573482,1821.1212614983015,5.942616564769109
31,21539.0355829935_35725.3671859365,21539.0355829935,35725.3671859365,28614.173390234195,37868.570180132425,7075.137807240695,2143.2029941959263,0.7185862046236159
32,20715.600986564576_36171.20246159943,20715.600986564576,36171.20246159943,28617.566345994408,37866.93436836798,7901.9653594298325,1695.731906768553,0.3463057118480081
33,20765.204190014625_35505.99450240997,20765.204190014625,35505.99450240997,28620.95930175462,37865.29855660354,7855.755111739996,2359.3040541935698,4.0108654164283335
34,21287.227710751824_35535.65681849583,21287.227710751824,35535.65681849583,28628.939800893815,37793.50239606812,7341.712090141991,2257.8455775722905,3.4217405973499475
35,20849.1871007462_35167.82695986028,20849.1871007462,35167.82695986028,28630.639552367087,37796.86975799606,7781.452451620888,2629.042798135779,5.154505696079051
36,21301.60011798495_35612.65477366372,21301.60011798495,35612.65477366372,28632.339303840363,37800.23711992399,7330.739185855411,2187.582346260271,3.866793431624266
37,20857.107966008574_36400.913996867625,20857.107966008574,36400.913996867625,28634.348325034705,37804.2156536821,7777.240359026131,1403.301656814474,1.4562585170862807
38,21015.426306082976_36054.51593720637,21015.426306082976,36054.51593720637,28636.666615950122,37808.80535927038,7621.240309867146,1754.2894220640082,2.768363471707712
39,20586.547558178874_35262.2837390959,20586.547558178874,35262.2837390959,28641.541831391805,37855.249082665825,8054.994273212931,2592.965343569922,3.847103750340971
40,21111.565820691274_35661.431082065224,21111.565820691274,35661.431082065224,28644.80025589089,37853.896156206145,7533.234435199614,2192.4650741409205,0.37898704730997607
41,21476.18323965665_35538.71370530845,21476.18323965665,35538.71370530845,28647.743717342833,37831.37332991575,7171.560477686184,2292.659624607295,3.1304200410049354
42,20652.138800975947_36427.0955779925,20652.138800975947,36427.0955779925,28648.05868038997,37852.543229746465,7995.919879414025,1425.447651753966,0.5678893942661283
43,20507.546266035526_35647.381997626624,20507.546266035526,35647.381997626624,28649.919269024318,37836.066705993784,8142.373002988792,2188.68470836716,5.384940565455433
44,20439.04005938725_35634.81438327955,20439.04005938725,35634.81438327955,28652.048061203863,37840.70894718393,8213.008001816612,2205.8945639043814,1.5786683243642763
